Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Middle income,MIC,82.0225524902344,83.1398620605469,91.1257019042969,91.8467407226562,91.5979080200195,91.6219635009766,91.4722290039062,91.5757064819336,92.3509902954102,95.8621520996094,90.8225936889648,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,North America,NAC,..,99.9518203735352,98.9237899780273,98.8541793823242,98.7845764160156,99.9342727661133,100.291702270508,100.680732727051,100.825782775879,95.977653503418,95.9726791381836,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,OECD members,OED,96.7032775878906,98.7029418945312,99.9508285522461,102.435020446777,99.2304992675781,98.7429885864258,99.438346862793,99.6799011230469,100.113021850586,98.3285827636719,98.3213577270508,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Other small states,OSS,67.6357879638672,74.8293075561523,82.7061080932617,82.8263092041016,82.7676467895508,83.0502471923828,82.9592514038086,82.7629470825195,82.2950592041016,82.0163803100586,81.4504013061523,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Pacific island small states,PSS,90.0891723632812,87.63427734375,95.6576614379883,95.4600982666016,95.6102676391602,95.3661270141602,95.6589126586914,94.5102767944336,94.8053283691406,..,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Post-demographic dividend,PST,99.2955474853516,99.0454483032227,98.3661880493164,98.0577926635742,97.9505081176758,97.9811096191406,98.6657867431641,98.8132934570312,99.0815200805664,96.8731384277344,96.860710144043,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Pre-demographic dividend,PRE,54.2031898498535,54.8325691223145,67.5300598144531,67.8647384643555,68.189079284668,68.7490692138672,68.6579208374023,69.229133605957,70.023811340332,69.205451965332,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Small states,SST,75.1455612182617,78.3938293457031,85.1993026733398,85.0459213256836,84.9733581542969,84.8971405029297,85.0249099731445,84.3144378662109,84.0639190673828,83.7462768554688,83.1632308959961,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,South Asia,SAS,63.0675086975098,68.0201568603516,91.9029235839844,91.9886169433594,91.8838729858398,91.0706024169922,91.0248565673828,92.1770706176758,92.7876129150391,103.728240966797,88.7807769775391,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,South Asia (IDA & IBRD),TSA,63.0675086975098,68.0201568603516,91.9029235839844,91.9886169433594,91.8838729858398,91.0706024169922,91.0248565673828,92.1770706176758,92.7876129150391,103.728240966797,88.7807769775391,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sub-Saharan Africa,SSF,54.2624397277832,53.5736885070801,67.7615966796875,68.1914672851562,68.578857421875,69.375617980957,69.7668991088867,70.4957733154297,71.2986068725586,70.2844390869141,69.8882217407227,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sub-Saharan Africa (excluding high income),SSA,54.2559700012207,53.5688400268555,67.7589874267578,68.1886367797852,68.576057434082,69.3730926513672,69.7640609741211,70.4933166503906,71.2957763671875,70.2829208374023,69.8868713378906,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,54.2624397277832,53.5736885070801,67.7615966796875,68.1914672851562,68.578857421875,69.375617980957,69.7668991088867,70.4957733154297,71.2986068725586,70.2844390869141,69.8882217407227,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,Upper middle income,UMC,96.9128570556641,94.5903778076172,94.4021987915039,96.3212280273438,95.6640930175781,95.614616394043,95.7056121826172,94.6532592773438,95.9688110351562,95.5725021362305,..,..
"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,World,WLD,81.3240280151367,81.7030487060547,88.4480819702148,89.0423812866211,88.8713302612305,88.9817428588867,88.9325180053711,89.0674819946289,89.7832794189453,92.1892166137695,88.2011032104492,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Albania,ALB,..,..,0.208829998970032,0.155709996819496,0.767530024051666,1.36746001243591,2.19484996795654,3.96765995025635,6.6652398109436,8.47797012329102,10.8653202056885,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Algeria,DZA,13.0479297637939,5.27274990081787,0.349510014057159,0.411570012569427,0.239820003509521,0.127820000052452,0.123769998550415,0.301530003547668,0.196449995040894,0.628679990768433,0.975709974765778,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Andorra,AND,..,..,8.33154964447021,7.57801008224487,7.23269987106323,7.09102010726929,7.5873498916626,8.92185974121094,8.0449800491333,7.08159017562866,0.402520000934601,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Antigua and Barbuda,ATG,..,..,0.977296471595764,1.21141982078552,1.40533995628357,0.926437795162201,0.260628938674927,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Argentina,ARG,..,0.499810010194778,0.874790012836456,0.516589999198914,0.584219992160797,0.642369985580444,0.620029985904694,0.829509973526001,0.791949987411499,0.745880007743835,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Armenia,ARM,..,..,0.37169998884201,0.659290015697479,0.923959970474243,0.962989985942841,3.44456005096436,5.19327020645142,8.01469993591309,9.30687046051025,7.72144985198975,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Aruba,ABW,..,3.78903007507324,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Australia,AUS,1.94911003112793,4.70642995834351,0.0281300004571676,0.00778000010177493,0.0577899999916553,0.191650003194809,0.214039996266365,0.580850005149841,0.367810010910034,0.296409994363785,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Austria,AUT,..,2.0048999786377,1.34192001819611,1.99799001216888,1.33122003078461,1.25853002071381,1.23357999324799,1.17481005191803,0.947790026664734,1.67592000961304,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Azerbaijan,AZE,..,8.49330997467041,1.15666997432709,0.794629991054535,2.06896996498108,3.89419007301331,8.45024967193604,8.19320011138916,8.01099967956543,4.28869009017944,1.53812003135681,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,29.3360500335693,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bahrain,BHR,..,11.7256698608398,0.396230012178421,0.407200008630753,0.532700002193451,1.63224005699158,2.36763000488281,..,..,8.07569026947021,7.00361013412476,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bangladesh,BGD,29.9592304229736,..,..,..,2.58336162567139,0.467402428388596,..,..,..,..,5.25908946990967,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Barbados,BRB,4.65527009963989,1.14420998096466,3.73202991485596,2.20932006835938,4.3841700553894,3.29871988296509,2.31020998954773,2.77245998382568,4.45752000808716,6.83245992660522,9.19851970672607,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Belarus,BLR,..,..,4.58458995819092,4.18950986862183,4.31380987167358,5.02890014648438,5.93670988082886,6.16165018081665,6.04665994644165,6.01627016067505,4.15376996994019,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Belgium,BEL,..,1.04151999950409,1.85124003887177,1.9190399646759,1.38223004341125,1.33835995197296,1.34748995304108,1.22926998138428,1.47403001785278,1.224249958992,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Belize,BLZ,..,1.53793001174927,0.381480008363724,0.495020002126694,0.230800002813339,0.431069999933243,0.940339982509613,0.568050026893616,5.92530012130737,9.53684997558594,12.3902597427368,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Benin,BEN,62.1199111938477,..,..,3.06517004966736,2.98762011528015,5.70115995407104,10.2229499816895,10.8119602203369,7.91363000869751,5.41629981994629,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bhutan,BTN,..,38.8700103759766,11.379469871521,11.7899599075317,11.7133102416992,9.44062042236328,..,5.48518991470337,4.56094169616699,4.98077630996704,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bolivia,BOL,..,0.0838799998164177,11.1102895736694,10.3521900177002,8.87407970428467,7.20013999938965,5.98522996902466,5.04558992385864,4.16317987442017,3.38124990463257,4.15747976303101,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bosnia and Herzegovina,BIH,..,..,11.3527898788452,9.95645999908447,8.81340980529785,9.7444896697998,..,13.0114698410034,14.1266899108887,14.8581104278564,15.6008396148682,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Botswana,BWA,12.5451698303223,19.3946990966797,..,..,..,..,..,..,..,10.0703439712524,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Brazil,BRA,..,..,4.41243982315063,4.25656986236572,4.22335004806519,4.82819986343384,4.19332981109619,4.5207200050354,5.22955989837646,3.98446011543274,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,British Virgin Islands,VGB,3.98162007331848,13.9694004058838,0.0270099993795156,0.0484099984169006,..,11.2660598754883,1.09065997600555,..,..,1.00672996044159,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Brunei Darussalam,BRN,..,..,0.651773750782013,0.237937644124031,0.494095355272293,0.90924072265625,1.53750002384186,2.46230292320251,4.81663656234741,3.69034934043884,3.55499577522278,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Bulgaria,BGR,..,1.18808996677399,2.9882800579071,3.36121988296509,3.53475999832153,4.03474998474121,4.18113994598389,4.21193981170654,5.04082012176514,5.29597997665405,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Burkina Faso,BFA,..,64.8264694213867,32.2611694335938,27.0304393768311,26.2194194793701,24.2666206359863,25.6603393554688,28.4007892608643,28.971040725708,32.1655616760254,41.8985595703125,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Burundi,BDI,..,56.6188316345215,8.18443012237549,9.78668022155762,14.1690301895142,16.9499893188477,18.4735202789307,17.8916492462158,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cabo Verde,CPV,12.4146795272827,2.89256000518799,9.86818981170654,10.8535203933716,11.5329303741455,11.287670135498,11.2892999649048,12.1463298797607,10.8676795959473,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cambodia,KHM,..,5.56607007980347,5.23148012161255,6.22628021240234,6.92129993438721,5.79785013198853,5.07745981216431,6.05874013900757,8.12851905822754,12.8651437759399,4.03643751144409,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cameroon,CMR,26.0399799346924,..,4.7678599357605,5.0059700012207,6.68005990982056,..,8.58580017089844,4.52497863769531,4.41173982620239,3.93249988555908,3.70860004425049,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Canada,CAN,5.46567010879517,0.587539970874786,0.291590005159378,1.45297002792358,1.22579002380371,0.978990018367767,2.21157002449036,2.26157999038696,3.70691990852356,3.98843002319336,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cayman Islands,CYM,..,1.74138998985291,9.50874710083008,6.45945119857788,5.17076539993286,4.07853984832764,5.83641004562378,7.70029020309448,14.4907302856445,13.5434904098511,14.4990196228027,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Central African Republic,CAF,42.635009765625,..,..,..,15.1403532028198,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Chad,TCD,..,48.8733787536621,20.6558399200439,27.2155494689941,33.1854095458984,27.3879909515381,28.3544597625732,..,25.8434295654297,25.6529903411865,23.8714904785156,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Chile,CHL,..,..,2.72321009635925,2.48050999641418,2.30256009101868,1.90333998203278,1.60679996013641,2.27495002746582,2.16669988632202,1.29288005828857,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,China,CHN,8.46737003326416,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Colombia,COL,..,0,3.39695000648499,5.22432994842529,4.07456016540527,4.69546985626221,5.02229022979736,6.11108016967773,6.98671007156372,7.32453012466431,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Comoros,COM,..,35.990909576416,..,..,9.35986709594727,12.6440420150757,..,..,26.8825588226318,..,22.2174949645996,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Congo, Rep.",COG,..,..,..,..,..,21.056640625,..,..,..,..,16.0204601287842,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Costa Rica,CRI,13.7517099380493,..,5.90751981735229,5.6281099319458,6.94087982177734,3.74432992935181,2.91513991355896,3.98411989212036,4.66119003295898,4.73484992980957,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cote d'Ivoire,CIV,..,46.098560333252,27.2987308502197,18.2038707733154,17.1400604248047,12.6659297943115,11.4065599441528,9.67393016815186,10.439359664917,9.77040958404541,3.85065007209778,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Croatia,HRV,..,..,1.44624996185303,1.7360600233078,1.46489000320435,1.56895995140076,1.95966005325317,1.84271001815796,1.78707003593445,1.73281002044678,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cuba,CUB,4.4513897895813,0.221359997987747,2.77129006385803,2.72300004959106,2.99349999427795,2.87445998191833,2.6006600856781,2.12477993965149,2.16739988327026,4.39215993881226,4.64097023010254,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Curacao,CUW,..,..,..,..,..,..,..,0.414939999580383,..,..,3.41704988479614,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Cyprus,CYP,..,1.93002998828888,1.39976000785828,1.73635005950928,1.34039998054504,0.575219988822937,0.507369995117188,0.410600006580353,0.0656099990010262,0.839969992637634,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Czechia,CZE,..,..,2.11766004562378,2.50768995285034,2.90678000450134,2.07468008995056,1.86357998847961,1.52471005916595,0.0971300005912781,0.0856899991631508,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Denmark,DNK,0.0633499994874001,0.322210013866425,0.625270009040833,0.676769971847534,0.561770021915436,0.381170004606247,0.403620004653931,0.355190008878708,0.469520002603531,0.586499989032745,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Dominica,DMA,..,2.51131010055542,2.96075010299683,3.64932990074158,..,..,13.6809701919556,11.1506500244141,12.2120199203491,11.9164600372314,12.8604803085327,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Dominican Republic,DOM,..,12.6465797424316,3.94356989860535,4.22799015045166,5.1202597618103,5.5305700302124,3.86338996887207,3.92494010925293,10.345009803772,7.54625988006592,12.8885202407837,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Ecuador,ECU,..,6.41556978225708,2.63607001304626,2.71478009223938,2.46214008331299,1.49970996379852,1.63182997703552,1.51346004009247,1.6153199672699,1.67634999752045,4.71518993377686,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Egypt, Arab Rep.",EGY,..,13.8805198669434,..,6.2851300239563,5.35818004608154,4.24695014953613,2.54763007164001,1.23504996299744,0.456030011177063,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,El Salvador,SLV,..,11.286660194397,7.26976013183594,8.07738018035889,12.0924797058105,11.3158702850342,13.9629001617432,14.5767002105713,15.6174097061157,15.5671997070312,14.3291997909546,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Equatorial Guinea,GNQ,..,47.0388984680176,61.8063583374023,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Eritrea,ERI,..,39.8735084533691,39.1361808776855,..,43.936149597168,43.9738807678223,45.1564140319824,..,..,44.8762512207031,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Estonia,EST,..,0.963169991970062,2.483069896698,2.45626997947693,2.41259002685547,2.3692901134491,2.26395988464355,2.21795988082886,2.12304997444153,1.82405996322632,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Eswatini,SWZ,25.4680404663086,..,11.4739799499512,11.0177202224731,12.5261297225952,11.3533201217651,10.4842700958252,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Ethiopia,ETH,..,61.9165382385254,17.6449584960938,..,..,..,..,..,24.7508697509766,23.8412532806396,23.151180267334,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Fiji,FJI,..,7.01235008239746,9.03079986572266,3.21696305274963,2.23515319824219,1.71639037132263,..,2.01279997825623,..,1.77621722221375,1.88323175907135,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Finland,FIN,..,0.800689995288849,1.60240995883942,1.62970995903015,1.82955002784729,1.82132995128632,2.22771000862122,1.89110994338989,1.3612300157547,1.97632002830505,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,France,FRA,0.239759996533394,3.54871010780334,0.514980018138885,0.167199999094009,0.0584000013768673,0.0147200003266335,0.116329997777939,0.0184300001710653,0.0704500004649162,0.0146899996325374,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,French Polynesia,PYF,8.9657096862793,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Gabon,GAB,..,..,..,..,..,..,28.4673080444336,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Gambia, The",GMB,58.0315208435059,40.0180282592773,33.2255706787109,32.056468963623,29.8312969207764,28.2566661834717,25.0524730682373,23.042200088501,23.3252124786377,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Georgia,GEO,..,..,1.38601994514465,1.4086400270462,1.12943005561829,1.02190005779266,0.8992999792099,0.627780020236969,0.309819996356964,1.32164001464844,2.4958701133728,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Germany,DEU,..,0.0896899998188019,0.857710003852844,1.74626004695892,1.07963001728058,0.870909988880157,0.956470012664795,1.18655002117157,1.46276998519897,1.91470003128052,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Ghana,GHA,..,34.6749610900879,..,..,8.16755962371826,9.44268989562988,6.93182992935181,11.9552202224731,11.3411903381348,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Greece,GRC,7.90375995635986,0.0751700028777122,2.17934989929199,1.42453002929688,1.97014999389648,2.98123002052307,3.1951699256897,3.72726011276245,3.84676003456116,0.00218000006861985,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Grenada,GRD,..,..,1.15340995788574,2.01852011680603,..,6.31348180770874,..,..,18.3710918426514,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guatemala,GTM,..,14.9228601455688,9.79940986633301,10.7966499328613,10.0877504348755,9.15952014923096,9.35554027557373,9.19867992401123,7.85705995559692,7.68677997589111,7.45677995681763,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guinea,GIN,75.5521392822266,53.9359817504883,25.1480846405029,19.4781494140625,..,15.370265007019,16.6146678924561,13.6659698486328,18.4884853363037,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guinea-Bissau,GNB,..,50.5350189208984,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Guyana,GUY,..,..,..,..,..,..,..,16.6825695037842,17.2138404846191,..,14.065299987793,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Honduras,HND,..,15.0501298904419,22.5846004486084,21.4518604278564,20.2894992828369,18.8120040893555,16.0431098937988,19.600980758667,22.226490020752,20.5002498626709,20.6590595245361,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Hong Kong SAR, China",HKG,..,..,0.877629995346069,0.697719991207123,0.220060005784035,0.124770000576973,0.066770002245903,0.661210000514984,1.03278994560242,0.876370012760162,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Hungary,HUN,..,2.34998989105225,4.28495979309082,4.96833992004395,4.86931991577148,4.45279979705811,4.34871006011963,4.27849006652832,3.86026000976562,3.68225002288818,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Iceland,ISL,..,0.86201000213623,1.26188004016876,1.03729999065399,1.06649005413055,1.1010799407959,1.18957996368408,1.42287003993988,1.42077004909515,1.51547002792358,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,India,IND,20.9314594268799,16.3881607055664,..,4.10680675506592,6.03077745437622,6.3785080909729,7.37287425994873,4.05584812164307,2.31276249885559,0.15279883146286,1.46968770027161,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Indonesia,IDN,3.11563992500305,..,..,4.96515989303589,5.26888990402222,6.49496269226074,1.69616091251373,2.65546679496765,1.42056322097778,1.20689940452576,0.710282146930695,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Iran, Islamic Rep.",IRN,5.74617004394531,13.3140296936035,0.537230014801025,1.59323000907898,0.870440006256104,..,0.964160025119781,2.01338005065918,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Iraq,IRQ,..,17.4488105773926,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Ireland,IRL,8.58697986602783,0.0408300012350082,0.0488200001418591,0.0116400001570582,0.028659999370575,0.00173999997787178,0.1372299939394,0.0423300005495548,0.763459980487823,1.10953998565674,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Israel,ISR,..,3.17343997955322,2.54888010025024,2.59910011291504,3.1967499256134,3.3964900970459,3.71177005767822,3.82693004608154,3.63031005859375,3.65606999397278,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Italy,ITA,..,0.135409995913506,1.49433994293213,1.66491997241974,1.63794004917145,1.57104003429413,1.59695994853973,1.48284995555878,2.10580992698669,2.50709009170532,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Jamaica,JAM,6.14204978942871,11.1795196533203,19.8166332244873,19.7211742401123,20.6032619476318,21.3648109436035,21.8313903808594,13.6118497848511,16.6084308624268,9.57789993286133,15.6776103973389,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Japan,JPN,..,..,0.144989997148514,0.094650000333786,0.0502000004053116,0.0925000011920929,0.0857099965214729,0.134149998426437,0.0302099995315075,0.09672000259161,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Jordan,JOR,..,13.1119203567505,..,3.68804001808167,2.12275004386902,1.69142997264862,1.70247995853424,1.58037996292114,2.55204010009766,1.88791000843048,2.73386001586914,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kazakhstan,KAZ,..,4.23086023330688,3.12261033058167,4.08862257003784,2.37065029144287,2.0186460018158,1.47880458831787,8.29518604278564,8.97608280181885,8.84701442718506,4.39645576477051,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kenya,KEN,..,35.0426712036133,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kiribati,KIR,..,1.29394996166229,1.82659995555878,1.01591002941132,3.07507991790771,..,..,2.64476990699768,4.73979997634888,7.81623983383179,12.2459697723389,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,"Korea, Rep.",KOR,3.00430989265442,2.40700006484985,0.163190007209778,0.722010016441345,1.88926005363464,1.86303997039795,0.90709000825882,1.38424003124237,1.44597995281219,1.07517004013062,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kuwait,KWT,..,9.92984008789062,2.95161008834839,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Kyrgyz Republic,KGZ,..,10.4371900558472,2.11637496948242,2.12357115745544,2.3221287727356,1.32305204868317,2.34664177894592,4.4303994178772,5.29445695877075,6.08423805236816,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Lao PDR,LAO,36.3134803771973,24.3092803955078,4.92928171157837,5.33991003036499,6.21940135955811,6.53915023803711,6.11166858673096,6.03144121170044,5.88001918792725,7.9558482170105,7.82738304138184,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Latvia,LVA,..,..,2.03865003585815,1.73730003833771,1.5161999464035,1.1314400434494,1.17625999450684,1.3022700548172,1.27524995803833,1.4437700510025,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,24.1605796813965,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Lesotho,LSO,32.3330993652344,23.1685791015625,13.8050260543823,13.0269794464111,11.2506952285767,16.3789768218994,18.7836017608643,20.0545063018799,26.1961269378662,25.1820106506348,26.6825370788574,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Liberia,LBR,..,..,..,20.1446514129639,26.1306552886963,..,..,30.9169864654541,34.8804244995117,37.6625518798828,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Liechtenstein,LIE,..,..,0.0334899984300137,0.324479997158051,0.158690005540848,0.14877000451088,0.0796599984169006,0.564339995384216,0.824760019779205,..,..,..
Children out of school (% of primary school age),SE.PRM.UNER.ZS,Lithuania,LTU,..,0.114419996738434,0.34909999370575,0.192770004272461,0.141169995069504,0.374949991703033,0.584789991378784,0.513300001621246,0.54355001449585,0.0236399993300438,..,..
